,Churn,genero,tem +65,possui_parceiro,possui_dependentes,tempo_cliente_meses,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,tipo_contrato,fatura_digital,metodo_pagamento,gasto_mensal,gasto_total,contas_diarias
6005,0,Masculino,0,1,1,12,1,0,DSL,1,0,0,0,0,0,Mensal,1,Cheque eletrônico,49.2,571.15,1.64
6006,1,Masculino,0,0,0,22,0,0,DSL,0,1,1,0,0,1,Anual,1,Transferência bancária,43.75,903.6,1.46
6007,0,Masculino,0,1,0,70,1,1,DSL,1,0,1,1,0,1,Bienal,0,Cartão de crédito,77.3,5498.2,2.58
6008,0,Masculino,0,1,1,72,1,1,Fibra Opica,1,1,1,1,1,1,Bienal,0,Transferência bancária,114.55,8306.05,3.82
6009,0,Feminino,0,1,0,70,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,1,Transferência bancária,26.0,2006.95,0.87
6010,0,Masculino,0,0,0,16,0,0,DSL,1,1,1,1,1,0,Bienal,0,Cheque fisico,54.85,916.15,1.83
6011,0,Feminino,0,1,0,22,1,0,Fibra Opica,0,0,0,0,1,0,Mensal,1,Cartão de crédito,80.0,1706.45,2.67
6012,0,Masculino,0,1,1,5,1,0,Fibra Opica,1,0,1,0,0,1,Mensal,1,Cheque fisico,90.35,434.5,3.01
6014,0,Feminino,0,1,1,69,1,1,Fibra Opica,0,1,1,1,1,1,Anual,1,Transferência bancária,108.75,7493.05,3.62
6015,0,Feminino,0,1,1,42,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cheque fisico,20.0,833.55,0.67
6016,0,Feminino,0,1,1,42,1,0,Fibra Opica,0,0,1,1,1,1,Bienal,1,Cheque eletrônico,100.4,4303.65,3.35
6017,0,Masculino,0,0,0,5,1,0,DSL,1,0,0,1,0,0,Mensal,1,Cheque fisico,55.75,266.95,1.86
6018,0,Feminino,0,1,0,72,1,1,DSL,1,1,0,1,1,1,Bienal,1,Transferência bancária,86.4,6058.95,2.88
6019,0,Masculino,0,0,1,39,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cheque fisico,25.0,1004.35,0.83
6020,0,Feminino,0,0,0,21,1,0,DSL,1,0,1,1,0,0,Anual,1,Cheque eletrônico,60.25,1258.35,2.01
6021,0,Masculino,0,1,0,35,1,0,DSL,1,1,1,0,0,0,Mensal,0,Cheque fisico,61.0,2130.45,2.03
6022,0,Masculino,0,1,1,35,1,1,DSL,1,1,1,1,0,0,Bienal,1,Cartão de crédito,69.15,2490.15,2.31
6023,0,Masculino,1,0,0,12,1,1,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cartão de crédito,73.3,828.05,2.44
6024,0,Feminino,0,0,0,27,1,0,DSL,1,1,0,0,0,0,Mensal,1,Cheque fisico,56.7,1652.95,1.89
6025,0,Masculino,0,1,1,72,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Transferência bancária,25.0,1738.9,0.83
6026,0,Feminino,0,1,0,58,0,0,DSL,1,1,0,0,1,0,Anual,1,Cheque eletrônico,45.35,2540.1,1.51
6027,1,Masculino,1,0,0,10,1,0,Fibra Opica,0,0,0,0,0,1,Mensal,1,Cheque eletrônico,79.25,793.55,2.64
6028,0,Masculino,0,1,0,64,1,1,Fibra Opica,1,1,1,0,0,0,Anual,0,Transferência bancária,89.45,5692.65,2.98
6029,0,Feminino,0,1,1,71,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Transferência bancária,20.5,1500.95,0.68
6030,0,Feminino,0,0,0,10,1,0,DSL,0,1,0,0,0,0,Mensal,0,Cheque eletrônico,51.2,498.25,1.71
6031,1,Feminino,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque fisico,45.3,196.95,1.51
6032,0,Masculino,0,0,0,71,1,1,Fibra Opica,0,1,0,0,0,0,Anual,1,Cartão de crédito,79.05,5552.5,2.64
6033,0,Feminino,0,1,1,66,1,0,DSL,1,0,0,0,1,0,Bienal,1,Cheque eletrônico,59.75,3996.8,1.99
6034,0,Masculino,0,0,0,69,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cartão de crédito,19.95,1399.35,0.66
6035,0,Masculino,0,0,0,43,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Transferência bancária,26.45,1110.05,0.88
6036,0,Feminino,0,1,0,72,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cartão de crédito,24.85,1871.85,0.83
6037,0,Feminino,0,0,0,61,1,0,Sem servico de internet,0,0,0,0,0,0,Anual,0,Transferência bancária,19.45,1336.35,0.65
6038,0,Masculino,0,0,0,7,1,0,DSL,0,0,0,0,0,0,Mensal,1,Transferência bancária,44.65,322.5,1.49
6039,0,Masculino,0,1,0,70,0,0,DSL,1,0,1,1,0,0,Bienal,1,Cartão de crédito,39.15,2692.75,1.3
6040,0,Feminino,1,0,0,5,1,0,Fibra Opica,0,1,0,0,1,0,Mensal,1,Cheque eletrônico,84.7,392.5,2.82
6041,1,Feminino,1,0,0,16,1,1,Fibra Opica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,96.4,1581.2,3.21
6042,0,Masculino,0,0,0,17,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,0,Cartão de crédito,21.1,385.55,0.7
6043,0,Masculino,0,1,1,51,1,0,Sem servico de internet,0,0,0,0,0,0,Anual,0,Cheque fisico,19.4,997.75,0.65
6044,0,Feminino,1,0,0,5,1,0,DSL,1,1,0,1,0,0,Mensal,0,Cartão de crédito,59.9,287.85,2.0
6047,1,Feminino,0,1,0,14,1,1,DSL,1,0,0,0,1,0,Mensal,1,Transferência bancária,64.7,941,2.16
6048,1,Masculino,1,0,0,3,1,1,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,77.0,237.75,2.57
6049,0,Feminino,0,1,1,64,1,1,DSL,0,1,0,0,0,0,Anual,1,Transferência bancária,53.85,3399.85,1.8
6050,0,Feminino,0,1,1,7,0,0,DSL,1,0,0,1,0,0,Mensal,0,Cheque fisico,34.65,246.6,1.16
6051,1,Feminino,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque fisico,25.2,25.2,0.84
6052,0,Feminino,1,1,0,60,1,1,Fibra Opica,1,1,1,1,1,1,Bienal,1,Transferência bancária,116.05,6925.9,3.87
6053,0,Masculino,0,0,0,1,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,1,Cheque fisico,20.45,20.45,0.68
6054,1,Masculino,1,0,0,2,0,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque fisico,24.45,47.5,0.82
6055,0,Feminino,0,0,0,20,1,1,DSL,0,1,0,1,0,1,Mensal,1,Cartão de crédito,68.9,1370.35,2.3
6056,0,Masculino,0,1,0,72,1,1,Fibra Opica,1,1,1,1,1,1,Bienal,1,Cheque eletrônico,115.55,8425.3,3.85
6057,0,Feminino,0,1,1,72,1,1,Fibra Opica,1,1,1,1,0,1,Bienal,0,Cartão de crédito,107.45,7658.3,3.58
6058,0,Masculino,0,0,0,4,1,0,Fibra Opica,0,0,1,1,0,1,Mensal,1,Cheque eletrônico,90.4,356.65,3.01
6059,0,Masculino,0,0,1,1,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,1,Cheque fisico,21.05,21.05,0.7
6060,1,Feminino,0,1,0,33,1,0,Fibra Opica,1,0,1,1,1,1,Anual,1,Cheque eletrônico,103.75,3361.05,3.46
6061,0,Masculino,0,1,0,56,1,1,Fibra Opica,1,1,1,0,0,0,Anual,1,Cheque eletrônico,93.15,5253.95,3.1
6062,0,Masculino,0,0,0,9,1,0,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,70.5,597.9,2.35
6063,0,Masculino,0,0,0,12,1,0,Fibra Opica,0,0,1,0,1,1,Anual,0,Cheque eletrônico,95.7,1184,3.19
6064,1,Masculino,1,0,0,51,1,1,Fibra Opica,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,97.8,4913.3,3.26
6065,0,Feminino,0,1,1,33,1,1,Sem servico de internet,0,0,0,0,0,0,Anual,0,Cartão de crédito,24.15,800.3,0.8
6066,1,Feminino,0,0,0,1,1,0,DSL,0,0,1,0,0,0,Mensal,1,Cheque fisico,50.45,50.45,1.68
6067,0,Feminino,0,1,0,70,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cartão de crédito,19.85,1328.35,0.66
6068,0,Masculino,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensal,0,Cheque eletrônico,47.95,47.95,1.6
6070,1,Feminino,1,1,0,32,1,1,Fibra Opica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,93.2,2931,3.11
6071,0,Feminino,0,0,0,39,0,0,DSL,1,1,0,1,0,0,Anual,0,Transferência bancária,41.15,1700.9,1.37
6072,0,Feminino,0,1,1,45,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,1,Transferência bancária,24.65,1138.8,0.82
6073,1,Masculino,0,0,0,19,1,0,DSL,0,0,1,1,0,0,Mensal,1,Cartão de crédito,55.0,1046.5,1.83
6074,0,Feminino,0,0,0,30,1,0,Fibra Opica,0,0,0,1,1,1,Anual,1,Transferência bancária,94.4,2638.1,3.15
6075,0,Masculino,0,0,0,7,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,1,Cheque fisico,19.4,168.65,0.65
6076,0,Feminino,0,1,1,59,1,1,DSL,1,0,1,1,1,0,Bienal,1,Cheque fisico,76.45,4519.5,2.55
6077,1,Masculino,0,0,0,1,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,1,Cheque fisico,20.2,20.2,0.67
6078,0,Feminino,1,0,0,1,1,0,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque fisico,70.6,70.6,2.35
6079,0,Feminino,0,1,0,72,1,1,Fibra Opica,0,1,1,1,1,1,Bienal,1,Transferência bancária,110.45,7982.5,3.68
6080,0,Feminino,0,1,1,67,1,1,DSL,1,0,0,0,1,1,Bienal,1,Cheque eletrônico,75.5,5229.45,2.52
6081,0,Masculino,0,1,0,47,1,0,DSL,0,1,1,0,1,1,Bienal,0,Cheque eletrônico,73.6,3522.65,2.45
6082,0,Masculino,0,0,0,4,1,0,DSL,0,0,0,1,1,0,Mensal,1,Cheque eletrônico,61.3,249.4,2.04
6083,0,Feminino,0,0,0,24,1,1,Fibra Opica,0,1,1,0,1,1,Mensal,1,Cheque eletrônico,104.15,2494.65,3.47
6084,0,Masculino,0,0,0,9,0,0,DSL,1,0,1,1,0,1,Anual,0,Cheque fisico,50.8,463.6,1.69
6085,0,Feminino,0,1,1,7,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cheque fisico,19.85,144.15,0.66
6086,0,Feminino,0,0,0,65,0,0,DSL,1,0,1,1,1,1,Bienal,0,Cartão de crédito,59.95,3921.1,2.0
6087,0,Masculino,0,0,0,14,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,20.05,299.3,0.67
6088,0,Masculino,0,1,0,35,0,0,DSL,1,0,1,0,1,1,Anual,0,Cartão de crédito,53.15,1930.9,1.77
6089,0,Masculino,0,0,1,26,0,0,DSL,0,1,0,0,1,0,Anual,1,Transferência bancária,39.95,1023.75,1.33
6090,0,Feminino,0,0,0,7,1,0,Fibra Opica,0,0,1,0,0,0,Mensal,1,Cheque eletrônico,75.15,525,2.51
6091,1,Feminino,1,1,0,43,1,1,Fibra Opica,0,0,1,1,1,1,Anual,1,Cheque eletrônico,107.55,4533.9,3.58
6092,0,Masculino,0,0,0,37,1,0,Sem servico de internet,0,0,0,0,0,0,Anual,0,Cartão de crédito,20.15,785.75,0.67
6093,0,Masculino,0,0,1,23,0,0,DSL,1,1,0,1,0,0,Anual,0,Transferência bancária,40.65,947.4,1.36
6094,0,Feminino,0,1,1,50,1,0,Fibra Opica,0,0,0,0,0,0,Mensal,1,Transferência bancária,69.75,3557.7,2.33
6095,1,Feminino,0,0,0,1,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,0,Cheque fisico,19.65,19.65,0.65
6096,0,Masculino,1,0,0,27,1,1,Fibra Opica,0,1,0,1,1,1,Anual,1,Transferência bancária,104.65,2964,3.49
6097,0,Feminino,0,0,0,58,1,1,DSL,1,1,1,1,0,0,Anual,1,Cartão de crédito,71.1,4299.2,2.37
6098,0,Masculino,0,1,1,12,1,1,Sem servico de internet,0,0,0,0,0,0,Anual,0,Cheque fisico,26.4,314.95,0.88
6099,0,Feminino,1,1,0,72,1,1,DSL,1,1,1,1,0,1,Bienal,0,Transferência bancária,78.45,5682.25,2.62
6100,1,Feminino,0,0,0,14,1,0,Fibra Opica,0,1,0,0,0,1,Mensal,1,Cheque eletrônico,86.3,1180.95,2.88
6101,1,Masculino,1,1,0,10,1,1,Fibra Opica,0,0,1,0,0,1,Mensal,1,Cheque eletrônico,89.8,914.3,2.99
6102,0,Masculino,0,1,1,72,1,1,DSL,1,0,1,1,0,0,Bienal,1,Cartão de crédito,66.5,4811.6,2.22
6103,0,Masculino,0,0,1,9,1,0,DSL,0,1,0,0,0,0,Mensal,1,Cheque eletrônico,50.1,484.05,1.67
6104,0,Feminino,0,0,0,45,1,0,DSL,1,0,1,1,1,1,Bienal,0,Transferência bancária,81.65,3618.7,2.72
6105,0,Feminino,0,1,0,64,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cartão de crédito,19.45,1225.65,0.65
6106,1,Masculino,0,0,0,2,0,0,DSL,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,49.25,90.35,1.64
6107,0,Masculino,1,1,0,64,1,0,Fibra Opica,1,0,1,0,0,0,Anual,0,Cartão de crédito,80.3,5017.7,2.68
6108,0,Feminino,0,0,0,39,0,0,DSL,0,1,1,1,0,0,Mensal,0,Transferência bancária,41.1,1597.05,1.37
6110,0,Feminino,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,45.0,45,1.5
6111,1,Feminino,0,0,0,7,1,0,Fibra Opica,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,95.35,660.9,3.18
6112,0,Feminino,0,0,0,58,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cartão de crédito,24.35,1423.85,0.81
6113,1,Masculino,1,1,0,4,1,1,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque fisico,74.4,306.6,2.48
6114,1,Feminino,0,0,0,3,1,1,DSL,0,0,0,0,0,0,Mensal,1,Cheque fisico,50.65,151.3,1.69
6115,1,Masculino,0,0,1,1,1,1,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,74.35,74.35,2.48
6116,0,Masculino,0,0,0,72,1,1,DSL,1,1,0,1,1,1,Bienal,0,Cartão de crédito,86.05,6309.65,2.87
6117,1,Masculino,1,1,0,43,1,1,Fibra Opica,0,1,0,0,1,1,Mensal,1,Cheque eletrônico,101.0,4388.4,3.37
6118,1,Feminino,1,0,0,1,1,0,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,69.6,69.6,2.32
6119,0,Masculino,0,1,0,68,1,0,Fibra Opica,0,1,0,1,1,1,Anual,1,Cheque eletrônico,100.3,6754.35,3.34
6120,0,Masculino,0,1,1,38,1,1,Fibra Opica,0,0,1,0,1,1,Mensal,1,Cartão de crédito,101.15,3956.7,3.37
6121,0,Feminino,0,1,1,55,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cheque fisico,20.3,1079.05,0.68
6122,1,Masculino,0,0,1,1,1,0,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,71.65,71.65,2.39
6123,1,Feminino,0,1,0,8,1,1,Fibra Opica,0,0,0,0,0,1,Mensal,1,Cheque eletrônico,84.9,764.95,2.83
6124,0,Feminino,0,0,0,33,1,1,DSL,1,0,0,1,0,0,Anual,0,Cheque eletrônico,59.4,1952.8,1.98
6125,0,Feminino,0,1,1,57,1,1,Fibra Opica,0,1,0,0,1,1,Mensal,1,Cheque eletrônico,100.6,5611.7,3.35
6127,1,Feminino,0,1,1,42,1,0,Fibra Opica,0,0,0,0,1,0,Mensal,1,Cartão de crédito,77.95,3384,2.6
6128,0,Feminino,0,1,1,15,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,0,Cheque fisico,20.05,284.3,0.67
6129,0,Feminino,0,0,0,8,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cheque fisico,20.25,174.65,0.68
6130,0,Masculino,0,0,0,4,1,0,DSL,1,0,1,0,0,0,Mensal,0,Cheque eletrônico,56.75,245.15,1.89
6131,0,Feminino,0,0,0,62,1,1,DSL,0,1,1,1,1,1,Bienal,0,Transferência bancária,84.5,5193.2,2.82
6132,1,Masculino,0,0,1,25,1,0,Fibra Opica,0,1,0,0,1,1,Mensal,1,Cheque eletrônico,95.9,2448.75,3.2
6133,0,Masculino,0,0,0,1,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,0,Cheque fisico,19.45,19.45,0.65
6134,0,Masculino,1,1,1,68,1,0,Sem servico de internet,0,0,0,0,0,0,Anual,0,Transferência bancária,19.5,1193.55,0.65
6135,1,Masculino,0,1,0,34,1,1,Fibra Opica,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,100.05,3480,3.34
6136,0,Feminino,0,0,0,72,1,1,Fibra Opica,1,0,0,1,0,0,Bienal,1,Transferência bancária,84.7,6185.15,2.82
6137,1,Masculino,1,0,0,21,1,0,DSL,0,0,1,0,1,0,Mensal,1,Transferência bancária,60.05,1236.15,2.0
6138,0,Feminino,0,1,1,55,1,0,DSL,1,1,0,0,0,0,Mensal,0,Cheque eletrônico,55.7,3131.8,1.86
6139,0,Masculino,0,1,1,42,1,1,DSL,1,1,0,0,1,0,Mensal,1,Transferência bancária,69.4,3058.3,2.31
6140,0,Masculino,0,1,0,67,1,0,Fibra Opica,1,1,0,0,1,1,Anual,1,Cartão de crédito,100.9,6733.15,3.36
6141,0,Feminino,0,0,0,41,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cheque fisico,20.65,835.15,0.69
6142,0,Masculino,0,0,0,26,1,1,Fibra Opica,1,1,0,0,0,0,Mensal,1,Cartão de crédito,86.65,2208.75,2.89
6143,0,Masculino,0,1,0,4,1,1,DSL,0,0,1,0,1,0,Mensal,0,Cheque eletrônico,65.6,250.1,2.19
6144,0,Feminino,0,0,0,66,0,0,DSL,1,1,1,1,1,1,Bienal,1,Transferência bancária,62.5,4136.4,2.08
6145,0,Feminino,0,1,1,15,1,1,Sem servico de internet,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,25.25,394.85,0.84
6146,0,Feminino,0,0,0,63,1,0,Fibra Opica,0,0,1,1,1,0,Anual,1,Cartão de crédito,90.05,5817,3.0
6147,0,Masculino,1,1,0,59,1,0,Fibra Opica,1,1,1,0,0,0,Anual,1,Cartão de crédito,82.95,4903.15,2.76
6148,0,Feminino,0,0,0,25,0,0,DSL,0,0,1,1,1,1,Anual,0,Cheque eletrônico,54.2,1423.15,1.81
6149,0,Masculino,0,0,0,4,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,0,Cheque fisico,19.4,93.4,0.65
6150,1,Masculino,0,0,0,2,1,0,Fibra Opica,0,1,0,0,1,1,Mensal,0,Cheque eletrônico,95.65,167.3,3.19
6151,0,Masculino,0,0,0,69,1,1,DSL,1,1,1,1,1,1,Bienal,0,Cheque fisico,90.65,6322.1,3.02
6152,1,Masculino,1,0,0,5,1,0,Fibra Opica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,91.4,449.75,3.05
6153,0,Masculino,0,0,1,66,1,0,DSL,0,1,1,1,1,1,Bienal,1,Cartão de crédito,79.5,5196.1,2.65
6154,1,Masculino,0,1,1,6,1,0,Fibra Opica,0,1,0,0,0,1,Mensal,1,Cartão de crédito,83.55,477.55,2.78
6155,0,Masculino,0,1,1,28,1,1,Fibra Opica,0,0,0,0,1,1,Anual,0,Transferência bancária,92.2,2568.15,3.07
6156,0,Feminino,1,1,1,57,1,0,Fibra Opica,0,1,1,1,1,0,Mensal,1,Cartão de crédito,95.3,5567.45,3.18
6157,1,Masculino,0,0,0,22,1,1,Fibra Opica,1,0,0,0,1,1,Mensal,1,Transferência bancária,101.35,2317.1,3.38
6158,0,Feminino,0,1,0,49,1,0,Sem servico de internet,0,0,0,0,0,0,Anual,0,Cartão de crédito,20.7,1032.05,0.69
6159,0,Feminino,1,1,1,65,1,1,Fibra Opica,0,0,1,1,1,1,Anual,1,Transferência bancária,103.9,6767.1,3.46
6160,1,Masculino,0,0,0,2,1,0,Fibra Opica,1,0,0,0,0,0,Mensal,1,Cheque eletrônico,75.7,189.2,2.52
6161,0,Feminino,0,0,0,42,1,1,DSL,0,0,1,1,1,1,Bienal,1,Cartão de crédito,78.45,3373.4,2.62
6162,0,Masculino,0,1,1,61,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cartão de crédito,20.55,1305.95,0.68
6163,1,Masculino,0,1,1,26,1,1,Fibra Opica,0,0,0,0,1,0,Mensal,1,Cheque eletrônico,83.75,2070.6,2.79
6164,0,Masculino,0,0,0,10,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,1,Cartão de crédito,20.0,198.6,0.67
6165,0,Feminino,0,0,0,67,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,1,Transferência bancária,25.6,1790.35,0.85
6166,1,Masculino,0,1,0,10,1,0,Fibra Opica,0,1,0,1,1,1,Mensal,1,Cheque eletrônico,99.85,990.9,3.33
6167,1,Masculino,0,0,0,4,1,1,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,76.05,318.9,2.53
6168,1,Feminino,1,0,0,66,1,1,Fibra Opica,0,1,0,0,0,0,Mensal,1,Cartão de crédito,80.45,5224.35,2.68
6169,0,Masculino,0,0,1,1,1,1,DSL,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,50.05,50.05,1.67
6170,1,Masculino,0,1,1,2,1,1,DSL,1,0,0,0,0,0,Mensal,0,Cheque fisico,56.7,113.55,1.89
6171,0,Feminino,0,1,1,37,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,1,Transferência bancária,24.1,861.85,0.8
6172,0,Feminino,1,0,0,35,0,0,DSL,0,0,1,0,1,0,Mensal,1,Cheque eletrônico,39.85,1434.6,1.33
6173,0,Feminino,0,0,0,72,1,1,Fibra Opica,1,1,1,1,1,1,Bienal,0,Cartão de crédito,115.05,8405,3.84
6174,0,Feminino,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque fisico,44.45,369.3,1.48
6175,0,Masculino,0,0,0,19,1,0,Fibra Opica,0,0,0,0,1,0,Mensal,1,Transferência bancária,78.7,1495.1,2.62
6176,0,Masculino,0,0,0,20,1,0,Sem servico de internet,0,0,0,0,0,0,Mensal,1,Cartão de crédito,19.6,356.15,0.65
6177,0,Feminino,0,0,0,38,1,1,Sem servico de internet,0,0,0,0,0,0,Anual,1,Cheque eletrônico,24.25,914.4,0.81
6178,0,Masculino,0,0,0,57,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cartão de crédito,18.8,1094.35,0.63
6179,0,Masculino,0,1,1,38,1,1,Fibra Opica,0,0,1,1,1,0,Bienal,1,Transferência bancária,94.9,3616.25,3.16
6180,0,Masculino,0,1,1,67,1,1,Fibra Opica,1,0,0,1,1,1,Bienal,0,Transferência bancária,104.6,6885.75,3.49
6181,0,Masculino,0,0,0,22,1,0,DSL,1,0,0,1,0,0,Mensal,0,Cheque fisico,55.1,1253.15,1.84
6182,0,Feminino,0,1,0,57,1,1,Fibra Opica,1,0,0,0,1,1,Mensal,1,Cheque eletrônico,99.65,5497.05,3.32
6183,0,Feminino,0,1,1,72,1,0,DSL,1,1,1,1,0,1,Bienal,1,Cheque eletrônico,74.35,5237.4,2.48
6184,0,Masculino,0,1,0,70,1,1,DSL,1,1,1,1,1,0,Anual,0,Transferência bancária,79.4,5528.9,2.65
6185,1,Masculino,1,0,0,1,1,1,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,73.65,73.65,2.46
6186,0,Feminino,0,0,0,13,1,0,DSL,1,1,0,1,0,1,Mensal,0,Transferência bancária,67.8,842.25,2.26
6187,0,Masculino,0,1,1,62,1,1,Fibra Opica,1,1,1,1,1,1,Bienal,0,Transferência bancária,115.55,7159.05,3.85
6188,1,Feminino,0,0,0,5,1,0,Fibra Opica,0,1,0,1,0,1,Mensal,1,Cheque eletrônico,89.35,461.7,2.98
6189,1,Feminino,1,0,0,5,1,0,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque fisico,69.05,318.5,2.3
6190,0,Feminino,0,0,0,31,1,1,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,76.05,2227.8,2.53
6191,0,Masculino,1,0,0,18,1,1,Fibra Opica,0,1,0,0,0,0,Mensal,1,Cartão de crédito,80.55,1411.65,2.68
6192,0,Feminino,1,0,0,64,1,1,Fibra Opica,1,0,1,1,1,1,Mensal,1,Transferência bancária,108.95,7111.3,3.63
6193,0,Feminino,1,0,0,42,1,1,DSL,0,0,1,0,0,0,Mensal,0,Cheque eletrônico,55.65,2421.75,1.86
6194,0,Masculino,0,0,0,30,1,1,Fibra Opica,1,1,1,0,0,0,Anual,0,Transferência bancária,90.4,2820.65,3.01
6195,1,Masculino,0,0,0,19,1,0,Fibra Opica,0,1,0,0,0,0,Mensal,1,Cartão de crédito,73.85,1424.5,2.46
6196,0,Feminino,0,1,0,65,1,0,DSL,1,0,1,0,0,0,Mensal,1,Cheque fisico,55.15,3673.15,1.84
6197,0,Masculino,0,0,0,18,1,0,Sem servico de internet,0,0,0,0,0,0,Anual,0,Cheque fisico,20.1,401.85,0.67
6198,1,Feminino,1,0,0,13,1,1,Fibra Opica,1,0,0,0,1,1,Mensal,1,Cheque eletrônico,100.8,1308.1,3.36
6199,0,Feminino,0,0,0,41,1,0,Sem servico de internet,0,0,0,0,0,0,Anual,1,Cheque fisico,19.75,806.95,0.66
6200,0,Feminino,0,1,1,54,1,1,DSL,0,1,1,0,0,0,Bienal,1,Transferência bancária,59.8,3246.45,1.99
6201,0,Masculino,0,0,0,32,1,0,Sem servico de internet,0,0,0,0,0,0,Anual,0,Cartão de crédito,20.35,707.5,0.68
6202,0,Masculino,0,1,0,72,1,1,Fibra Opica,1,1,1,1,1,1,Bienal,0,Cartão de crédito,115.8,8332.15,3.86
6203,0,Masculino,0,1,1,59,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cheque fisico,19.5,1147.85,0.65
6204,1,Feminino,0,0,0,25,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cartão de crédito,24.75,692.1,0.82
6205,1,Masculino,1,1,0,15,1,1,Fibra Opica,0,0,0,0,0,1,Mensal,1,Transferência bancária,85.6,1345.55,2.85
6206,1,Feminino,0,0,0,14,1,0,Fibra Opica,0,0,1,0,0,0,Mensal,0,Cheque eletrônico,75.35,1025.95,2.51
6208,0,Masculino,0,1,1,52,1,1,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cheque fisico,25.75,1345.85,0.86
6209,0,Masculino,0,0,0,61,1,1,Fibra Opica,1,0,1,0,1,1,Mensal,1,Cheque eletrônico,106.45,6300.15,3.55
6210,0,Feminino,0,1,0,54,1,0,Sem servico de internet,0,0,0,0,0,0,Bienal,0,Cartão de crédito,20.05,1102.4,0.67
6211,0,Feminino,0,0,0,8,1,1,Fibra Opica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,73.5,632.2,2.45
